iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARG,South America,Argentina,2020-05-11,6278.0,244.0,198.714,314.0,9.0,7.714,138.907,5.399,4.397,6.948,0.199,0.171,1.39,,,,,,,,,3660.0,105831.0,2.342,0.081,3611.0,0.08,0.089,11.2,tests performed,,,,,,,,,,94.44,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-12,6563.0,285.0,220.429,319.0,5.0,7.857,145.213,6.306,4.877,7.058,0.111,0.174,1.4,,,,,,,,,3762.0,109593.0,2.425,0.083,3569.0,0.079,0.094,10.6,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-13,6879.0,316.0,238.714,329.0,10.0,8.0,152.204,6.992,5.282,7.279,0.221,0.177,1.4,,,,,,,,,4347.0,113940.0,2.521,0.096,3607.0,0.08,0.097,10.3,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-14,7134.0,255.0,251.857,353.0,24.0,10.143,157.847,5.642,5.573,7.81,0.531,0.224,1.4,,,,,,,,,4210.0,118150.0,2.614,0.093,3648.0,0.081,0.098,10.2,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-15,7479.0,345.0,266.857,356.0,3.0,9.0,165.48,7.633,5.904,7.877,0.066,0.199,1.41,,,,,,,,,4405.0,122555.0,2.712,0.097,3752.0,0.083,0.103,9.7,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-16,7805.0,326.0,289.857,363.0,7.0,9.0,172.693,7.213,6.413,8.032,0.155,0.199,1.42,,,,,,,,,3753.0,126308.0,2.795,0.083,3774.0,0.084,0.107,9.3,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-17,8068.0,263.0,290.571,373.0,10.0,9.714,178.512,5.819,6.429,8.253,0.221,0.215,1.44,,,,,,,,,2810.0,129118.0,2.857,0.062,3850.0,0.085,0.106,9.4,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-18,8371.0,303.0,299.0,382.0,9.0,9.714,185.216,6.704,6.616,8.452,0.199,0.215,1.46,,,,,,,,,4126.0,133244.0,2.948,0.091,3916.0,0.087,0.108,9.3,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-19,8809.0,438.0,320.857,393.0,11.0,10.571,194.908,9.691,7.099,8.696,0.243,0.234,1.48,,,,,,,,,5598.0,138842.0,3.072,0.124,4178.0,0.092,0.11,9.1,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-20,9283.0,474.0,343.429,403.0,10.0,10.571,205.395,10.488,7.599,8.917,0.221,0.234,1.5,,,,,,,,,5878.0,144720.0,3.202,0.13,4397.0,0.097,0.114,8.8,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
ARG,South America,Argentina,2020-05-21,9931.0,648.0,399.571,416.0,13.0,9.0,219.733,14.338,8.841,9.204,0.288,0.199,1.51,,,,,,,,,5916.0,150636.0,3.333,0.131,4641.0,0.103,0.122,8.2,tests performed,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845
